time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,0.0,0.0,29.2190564967,0.0,0.0,0.0,0.0,0.0,20.1723139772,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.4000000000000017,0.0,0.0,30.4494255135,0.0,0.0,0.0,0.0,0.0,20.828113132,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.4600000000000017,0.0,0.0,31.7184122651,0.0,0.0,0.0,0.0,0.0,21.459640981,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.520000000000002,0.0,0.0,33.02437709,0.0,0.0,0.0,0.0,0.0,22.0609419507,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.580000000000002,0.0,0.0,34.3653355719,0.0,0.0,0.0,0.0,0.0,22.6264824281,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.640000000000002,0.0,0.0,35.7391121328,0.0,0.0,0.0,0.0,0.0,23.1553381805,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.700000000000002,0.0,0.0,37.1435432507,0.0,0.0,0.0,0.0,0.0,23.6487875602,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.760000000000002,0.0,0.0,38.5764484455,0.0,0.0,0.0,0.0,0.0,24.1050465526,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.820000000000002,0.0,0.0,40.0356898675,0.0,0.0,0.0,0.0,0.0,24.5272135234,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.880000000000002,0.0,0.0,41.5191993138,0.0,0.0,0.0,0.0,0.0,24.914587469,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.940000000000002,0.0,0.0,43.0249956393,0.0,0.0,0.0,0.0,0.0,25.2706747385,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.000000000000002,0.0,0.0,44.5511309612,0.0,0.0,0.0,0.0,0.0,25.5932016771,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.0600000000000023,0.0,0.0,46.0956422765,0.0,0.0,0.0,0.0,0.0,25.8838468109,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.1200000000000023,0.0,0.0,47.6567512083,0.0,0.0,0.0,0.0,0.0,26.1470176529,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.1800000000000024,0.0,0.0,49.2328440131,0.0,0.0,0.0,0.0,0.0,26.3838643483,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.2400000000000024,0.0,0.0,50.8223683011,0.0,0.0,0.0,0.0,0.0,26.5952848778,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.3000000000000025,0.0,0.0,52.4238738346,0.0,0.0,0.0,0.0,0.0,26.7837463756,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.3600000000000025,0.0,0.0,54.0361591641,0.0,0.0,0.0,0.0,0.0,26.9549926042,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.4200000000000026,0.0,0.0,55.6581235673,0.0,0.0,0.0,0.0,0.0,27.1068246987,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.4800000000000026,0.0,0.0,57.2886866122,0.0,0.0,0.0,0.0,0.0,27.2419977816,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.5400000000000027,0.0,0.0,58.9268641333,0.0,0.0,0.0,0.0,0.0,27.3610182563,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.6000000000000028,0.0,0.0,60.5716987892,0.0,0.0,0.0,0.0,0.0,27.4642757748,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.660000000000003,0.0,0.0,62.2222926642,0.0,0.0,0.0,0.0,0.0,27.5533318572,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.720000000000003,0.0,0.0,63.877899393,0.0,0.0,0.0,0.0,0.0,27.6316291248,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.780000000000003,0.0,0.0,65.5379131449,0.0,0.0,0.0,0.0,0.0,27.7004612033,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.840000000000003,0.0,0.0,67.2018115472,0.0,0.0,0.0,0.0,0.0,27.7613110868,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.900000000000003,0.0,0.0,68.8692097278,0.0,0.0,0.0,0.0,0.0,27.8172393947,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
3.960000000000003,0.0,0.0,70.5397286175,0.0,0.0,0.0,0.0,0.0,27.8655222228,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.020000000000002,0.0,0.0,72.2129135845,0.0,0.0,0.0,0.0,0.0,27.906293823,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
